,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb
1441,0.52,0.82,0.23,0.0,-3.97,-1.77,357,282,205,443,365
1442,0.52,0.82,0.24,-0.37,-1.53,-2.69,358,284,208,445,366
1443,0.53,0.81,0.24,-2.99,0.37,1.77,358,284,206,450,359
1444,0.54,0.77,0.26,-10.38,-9.46,2.38,357,284,207,446,366
1445,0.6,0.84,0.26,-8.97,0.0,-10.99,357,282,209,444,365
1446,0.5,0.83,0.26,7.63,1.53,-4.15,357,283,210,443,363
1447,0.5,0.82,0.27,-8.79,4.09,-9.46,350,280,207,436,363
1448,0.48,0.81,0.29,-1.04,-4.82,0.49,356,282,208,443,375
1449,0.5,0.81,0.28,0.06,-4.15,-0.98,358,282,209,445,363
1450,0.5,0.82,0.28,-0.31,-2.81,0.79,357,282,210,442,362
1451,0.5,0.82,0.29,-0.49,-3.54,-1.46,354,281,208,445,363
1452,0.51,0.79,0.28,-1.22,-4.33,-1.46,356,285,208,441,365
1453,0.51,0.81,0.29,0.85,-2.01,-2.62,356,285,209,441,361
1454,0.52,0.82,0.29,0.73,-1.65,-3.11,359,300,210,443,363
1455,0.51,0.82,0.28,0.92,-2.81,-3.11,356,285,204,442,362
1456,0.5,0.81,0.28,1.04,-2.93,-2.08,359,282,209,444,365
1457,0.51,0.82,0.28,0.79,-1.16,-1.65,357,284,211,440,364
1458,0.51,0.82,0.27,1.1,-3.72,-3.23,359,282,206,445,362
1459,0.5,0.82,0.28,-0.85,-2.32,-2.69,363,281,205,445,362
1460,0.51,0.81,0.28,-1.53,-3.17,-2.01,357,282,206,445,363
1461,0.5,0.81,0.28,-0.49,-3.48,-3.42,359,282,209,441,362
1462,0.52,0.81,0.27,1.89,-4.33,-2.2,357,278,206,443,363
1463,0.51,0.81,0.28,-0.12,-2.69,-3.48,358,278,210,442,363
1464,0.52,0.82,0.27,0.18,-3.23,-2.14,356,283,206,442,360
1465,0.52,0.82,0.27,0.98,-2.14,-3.42,359,284,221,439,364
1466,0.53,0.83,0.27,-0.12,-3.97,-2.93,359,286,208,445,365
1467,0.52,0.81,0.28,0.98,-2.69,-1.77,355,281,208,443,360
1468,0.52,0.82,0.27,0.43,-3.91,-1.4,348,284,206,437,360
1469,0.52,0.81,0.28,1.28,-4.15,-2.62,355,280,206,444,359
1470,0.52,0.81,0.26,-0.06,-3.17,-2.01,358,283,209,441,364
1471,0.53,0.81,0.26,0.12,-2.5,-3.05,359,282,205,442,359
1472,0.52,0.81,0.27,1.59,-1.22,-2.26,357,284,209,442,359
1473,0.52,0.82,0.27,0.24,-2.38,-3.11,357,282,209,446,364
1474,0.53,0.81,0.26,1.65,-1.53,-2.32,359,285,209,442,365
1475,0.52,0.81,0.27,0.85,-3.42,-2.69,358,282,206,447,364
1476,0.52,0.81,0.27,1.46,-4.46,-2.38,357,282,206,438,362
1477,0.52,0.81,0.26,0.43,-2.99,-1.83,360,282,206,446,362
1478,0.53,0.82,0.27,3.97,-1.77,0.31,370,283,209,441,362
1479,0.53,0.81,0.26,0.85,-4.09,-3.11,361,283,210,436,363
1480,0.53,0.82,0.26,0.43,-2.26,-1.34,358,281,210,442,364
1481,0.53,0.79,0.27,1.77,-1.04,-2.99,358,281,206,443,363
1482,0.53,0.8,0.28,-0.98,-3.3,-1.95,357,282,209,447,366
1483,0.53,0.8,0.28,1.34,-2.26,-1.77,352,282,207,447,362
1484,0.54,0.79,0.28,-1.77,-2.69,-3.36,355,282,206,446,359
1485,0.53,0.81,0.28,0.85,-3.17,-2.44,358,285,210,445,361
1486,0.53,0.8,0.28,0.49,-2.14,-2.81,357,280,210,440,359
1487,0.53,0.81,0.28,1.1,-2.38,-3.11,352,282,210,442,363
1488,0.51,0.81,0.27,-0.06,-3.3,-3.6,367,282,208,442,362
1489,0.52,0.81,0.27,-0.37,-2.2,-2.81,358,283,209,437,363
1490,0.51,0.81,0.29,0.18,-3.54,-2.32,357,282,210,442,363
1491,0.52,0.8,0.28,-0.18,-3.91,-3.3,360,285,209,441,370
1492,0.52,0.8,0.27,0.49,-2.32,-2.62,360,285,206,445,361
1493,0.52,0.81,0.28,-0.85,-4.03,-3.17,357,284,209,437,366
1494,0.53,0.81,0.27,0.98,-1.77,-2.87,357,281,206,440,365
1495,0.52,0.81,0.28,0.18,-3.36,-2.32,364,281,211,441,362
1496,0.52,0.8,0.27,-0.06,-2.26,-1.77,358,285,216,454,359
1497,0.52,0.8,0.28,0.43,-2.99,-2.32,357,284,208,438,364
1498,0.52,0.81,0.28,0.12,-3.36,-1.71,359,282,211,442,359
1499,0.52,0.81,0.27,0.24,-3.05,-2.14,360,283,208,446,363
1500,0.52,0.81,0.27,1.16,-2.75,-1.95,359,285,208,444,360
1501,0.53,0.82,0.27,1.04,-2.26,-1.89,357,282,207,442,364
1502,0.53,0.81,0.26,0.31,-2.81,-2.56,357,286,210,441,365
1503,0.52,0.8,0.26,0.79,-2.62,-2.08,357,283,208,439,364
1504,0.53,0.81,0.26,-0.18,-2.87,-2.99,360,286,207,446,364
1505,0.53,0.81,0.27,-0.31,-1.59,-2.87,357,284,209,439,365
1506,0.53,0.81,0.28,-0.37,-3.11,-2.93,360,282,206,442,362
1507,0.52,0.79,0.26,-0.18,-3.97,-1.83,360,285,207,445,359
1508,0.55,0.81,0.26,5.0,-7.51,0.12,360,285,208,445,362
1509,0.53,0.81,0.25,2.2,-4.64,-1.83,355,282,209,443,363
1510,0.55,0.82,0.24,2.56,-1.22,-3.36,359,282,208,442,365
1511,0.55,0.79,0.24,0.79,-3.05,-4.52,360,285,209,441,365
1512,0.53,0.82,0.25,1.04,-2.99,-2.62,361,285,206,446,363
1513,0.54,0.82,0.24,1.71,-2.2,-3.72,356,282,204,436,362
1514,0.52,0.82,0.26,-1.77,-1.65,-2.32,361,281,209,442,360
1515,0.54,0.82,0.25,-0.06,-2.56,-2.38,356,282,208,442,363
1516,0.53,0.81,0.25,0.24,-2.01,-1.89,397,283,203,442,362
1517,0.54,0.82,0.25,2.69,-1.46,-3.05,357,282,203,443,359
1518,0.52,0.82,0.26,0.24,-3.54,-2.81,360,281,208,442,363
1519,0.52,0.8,0.25,0.92,-1.04,-0.79,358,278,208,438,363
1520,0.52,0.8,0.25,-0.61,-3.54,-1.89,358,279,208,438,360
1521,0.54,0.79,0.27,0.79,-0.92,-2.5,358,283,209,445,364
1522,0.53,0.79,0.28,-0.49,-0.98,-4.76,360,285,208,441,362
1523,0.58,0.83,0.27,1.28,-3.17,-6.35,356,285,206,447,363
1524,0.56,0.83,0.27,1.4,-5.25,-5.37,358,283,206,441,366
1525,0.53,0.8,0.28,-0.92,-1.89,-0.49,359,283,207,443,364
1526,0.54,0.8,0.27,-0.12,-3.11,-1.77,356,280,207,446,364
1527,0.55,0.8,0.28,-0.18,-2.32,-3.66,358,284,210,441,363
1528,0.54,0.8,0.28,0.67,-2.5,-3.17,357,281,209,441,365
1529,0.55,0.8,0.27,0.92,-3.17,-3.3,361,283,208,443,365
1530,0.54,0.8,0.28,0.31,-3.11,-2.26,358,283,207,439,360
1531,0.54,0.8,0.28,0.0,-2.69,-2.38,360,285,205,443,361
1532,0.54,0.79,0.28,0.49,-2.26,-3.23,357,286,207,441,366
1533,0.5,0.8,0.28,0.0,-4.27,-4.58,360,283,206,447,357
1534,0.5,0.81,0.3,3.91,-2.87,-1.71,358,282,208,437,364
1535,0.52,0.8,0.27,0.55,-5.86,-1.53,359,282,209,445,365
1536,0.56,0.82,0.26,0.24,-4.09,-0.49,356,281,209,438,366
1537,0.57,0.82,0.25,0.92,-4.64,-2.38,359,283,207,445,367
1538,0.54,0.78,0.27,-0.67,-3.78,-4.88,361,281,208,444,363
1539,0.42,0.89,0.19,-5.68,-10.68,-8.79,380,276,206,439,360
1540,0.37,0.88,0.28,2.93,-1.4,-6.41,382,275,200,447,358
1541,0.38,0.94,0.27,-2.5,-1.77,-2.14,384,280,198,444,362
1542,0.39,0.88,0.3,-0.06,-1.16,-3.36,381,277,201,442,360
1543,0.37,0.95,0.29,2.44,1.46,1.34,378,277,205,443,359
1544,0.35,0.88,0.31,-5.74,-7.02,-2.08,378,280,206,443,361
1545,0.41,0.82,0.27,-12.51,5.49,-4.64,378,277,202,438,358
1546,0.37,0.86,0.33,-0.79,8.61,6.23,367,278,205,440,355
1547,0.42,0.92,0.29,-8.18,-10.86,7.02,367,277,201,437,354
1548,0.42,0.8,0.33,0.49,-0.61,-1.4,379,277,205,445,358
1549,0.42,0.82,0.32,0.67,8.42,-13.67,367,277,205,439,355
1550,0.45,0.85,0.35,4.64,-4.58,-3.78,370,276,201,438,358
1551,0.42,0.84,0.33,-2.08,-2.56,-0.73,370,278,209,447,359
1552,0.43,0.84,0.34,0.0,-1.1,1.71,369,280,200,457,357
1553,0.44,0.83,0.34,2.44,-3.05,-1.46,370,278,202,445,359
1554,0.44,0.84,0.33,-1.28,-3.11,-0.31,368,281,202,442,357
1555,0.43,0.82,0.35,-0.55,-3.97,-1.95,370,280,203,444,358
1556,0.44,0.83,0.33,2.56,-2.81,-3.23,371,281,199,447,358
1557,0.46,0.84,0.3,5.98,-7.75,-1.22,368,277,202,438,357
1558,0.46,0.83,0.32,2.56,-2.62,-3.3,369,275,202,443,358
1559,0.48,0.85,0.3,-0.12,-1.53,-6.9,370,279,203,444,360
1560,0.47,0.83,0.28,-0.79,-2.62,0.37,371,288,202,439,356
1561,0.5,0.83,0.29,-1.22,-3.17,-1.65,368,281,203,443,360
1562,0.5,0.82,0.29,3.23,-3.42,-2.08,370,278,203,445,353
1563,0.49,0.82,0.29,0.18,-1.34,-0.73,366,278,202,444,357
1564,0.49,0.82,0.31,-0.31,0.12,-4.39,365,278,205,442,356
1565,0.49,0.82,0.3,2.5,-2.81,-5.25,370,280,205,444,357
1566,0.48,0.82,0.3,0.67,-0.73,-3.17,365,285,202,442,358
1567,0.49,0.85,0.31,-2.44,-0.31,-3.36,365,278,204,445,361
1568,0.46,0.86,0.31,2.87,-4.88,-7.57,368,277,205,450,358
1569,0.44,0.85,0.31,-3.23,-0.06,-9.28,367,275,202,437,358
1570,0.46,0.8,0.29,0.79,-12.57,-6.16,366,279,201,448,359
1571,0.46,0.8,0.27,3.72,-2.26,-0.67,367,278,204,442,360
1572,0.5,0.85,0.23,6.35,-5.74,-2.44,362,277,205,440,360
1573,0.5,0.82,0.24,-4.33,-1.95,-0.49,367,280,205,441,358
1574,0.5,0.82,0.25,-1.46,-6.9,-3.05,368,277,202,437,356
1575,0.51,0.81,0.24,-7.81,-2.69,-0.98,371,276,203,442,358
1576,0.52,0.82,0.24,1.95,-1.83,-3.05,370,278,204,442,360
1577,0.5,0.81,0.25,0.12,-2.62,-2.44,371,275,201,442,355
1578,0.5,0.84,0.26,3.17,0.24,-3.66,369,277,204,439,357
1579,0.53,0.86,0.25,2.5,0.85,-4.88,369,277,202,442,358
1580,0.51,0.86,0.23,4.64,0.0,-1.95,368,278,201,443,360
1581,0.51,0.86,0.27,0.55,-0.24,-2.44,364,277,205,443,356
1582,0.54,0.82,0.27,6.77,-1.83,-5.49,368,279,204,446,355
1583,0.51,0.79,0.25,3.48,-8.18,-2.81,365,280,202,446,358
1584,0.5,0.82,0.27,-5.8,-7.51,-3.54,379,280,203,444,358
1585,0.52,0.81,0.25,0.85,-8.06,-4.03,368,280,201,443,358
1586,0.5,0.82,0.25,6.65,-3.72,-4.21,370,278,202,437,358
1587,0.51,0.85,0.27,4.15,-1.65,-6.29,370,277,204,443,356
1588,0.49,0.86,0.26,5.92,-4.39,-1.71,372,278,203,437,359
1589,0.49,0.82,0.24,0.31,-4.33,-2.44,367,277,199,446,357
1590,0.5,0.84,0.24,0.49,-2.38,-2.2,371,278,203,440,361
1591,0.52,0.84,0.24,2.81,-3.3,-3.48,369,277,205,442,358
1592,0.5,0.83,0.24,2.01,-1.77,-3.48,368,278,200,443,357
1593,0.51,0.82,0.23,2.93,-1.83,-2.26,368,280,202,448,360
1594,0.52,0.81,0.23,-4.46,3.78,-5.86,367,277,205,442,360
1595,0.5,0.82,0.26,-0.67,-2.69,0.24,396,279,205,442,358
1596,0.51,0.82,0.27,2.26,-3.66,-2.44,364,280,204,442,361
1597,0.5,0.81,0.27,1.34,0.12,-4.27,368,280,202,443,361
1598,0.5,0.81,0.26,1.59,-2.93,-3.05,368,281,201,446,362
1599,0.5,0.82,0.27,-0.24,-3.78,-2.93,365,281,203,446,359
1600,0.49,0.82,0.27,0.06,-4.76,-2.2,370,278,201,445,359
1601,0.49,0.83,0.28,1.4,-2.75,-2.62,366,278,199,442,355
1602,0.47,0.81,0.26,-1.89,-1.71,-1.59,367,275,205,440,361
1603,0.51,0.83,0.24,1.4,-1.16,-2.08,365,277,197,443,355
1604,0.49,0.83,0.24,1.95,-3.72,-1.04,357,279,204,442,361
1605,0.5,0.83,0.24,1.04,-3.97,-0.92,365,277,204,445,356
1606,0.49,0.82,0.24,-0.49,-2.08,-0.67,363,276,205,442,357
1607,0.51,0.83,0.25,-0.24,-2.62,-2.62,370,277,203,448,360
1608,0.51,0.83,0.26,-1.46,-2.2,-1.34,370,279,204,444,359
1609,0.52,0.83,0.25,-0.12,-3.6,-1.95,369,279,204,443,361
1610,0.51,0.82,0.25,1.16,-2.87,-3.05,366,281,202,441,359
1611,0.51,0.82,0.25,-1.16,-2.38,-1.65,370,276,217,442,359
1612,0.52,0.82,0.25,0.31,-3.3,-2.81,366,277,202,442,355
1613,0.52,0.82,0.25,-1.16,-2.56,-2.08,368,279,202,448,360
1614,0.51,0.83,0.26,1.04,-2.5,-2.56,368,281,204,442,358
1615,0.52,0.82,0.26,2.87,-2.26,-1.83,367,280,204,442,360
1616,0.52,0.82,0.25,1.1,-1.53,-3.17,365,278,207,444,360
1617,0.52,0.83,0.25,2.81,-5.07,-2.38,367,277,204,439,360
1618,0.51,0.82,0.26,1.59,-0.55,-3.23,365,279,203,437,354
1619,0.5,0.81,0.27,-0.73,-2.26,1.34,367,280,205,442,359
1620,0.52,0.82,0.27,-0.49,-1.83,-1.71,366,279,201,440,358
1621,0.51,0.82,0.27,0.98,-4.09,-3.17,368,278,204,445,360
1622,0.52,0.81,0.26,0.06,-3.11,-2.2,369,281,205,442,360
1623,0.52,0.82,0.26,0.06,-3.3,-2.01,365,284,205,445,358
1624,0.51,0.82,0.27,-0.43,-2.14,-2.08,367,278,206,441,355
1625,0.52,0.82,0.25,3.05,-2.87,-4.94,366,280,205,448,365
1626,0.51,0.82,0.25,2.01,-2.87,-1.89,365,276,201,437,361
1627,0.5,0.82,0.25,-0.55,-1.95,-2.93,369,281,203,442,360
1628,0.52,0.82,0.24,-0.12,-3.3,-1.77,371,278,202,443,359
1629,0.51,0.83,0.26,0.12,-3.23,-2.44,366,279,202,441,356
1630,0.52,0.83,0.24,0.0,-2.38,-2.75,370,278,204,437,357
1631,0.52,0.82,0.25,-0.18,-3.05,-0.79,367,279,203,443,359
1632,0.52,0.81,0.24,1.22,-3.78,-1.16,364,280,207,441,360
1633,0.51,0.83,0.24,1.46,-2.01,-2.69,369,283,205,442,362
1634,0.53,0.83,0.25,-0.61,-5.62,-0.37,365,279,219,438,361
1635,0.52,0.82,0.25,1.22,-1.34,-3.42,370,278,202,442,359
1636,0.51,0.83,0.25,-2.75,-3.72,-2.32,369,280,202,445,361
1637,0.53,0.8,0.25,0.0,-3.91,-1.34,367,278,202,436,359
1638,0.52,0.81,0.24,-1.4,-3.6,-1.28,368,279,201,451,357
1639,0.54,0.81,0.25,2.26,-3.05,-0.79,367,277,204,437,360
1640,0.52,0.8,0.25,-1.34,-1.65,-1.16,368,281,207,442,359
1641,0.53,0.82,0.27,1.04,-2.56,-2.38,368,281,202,443,359
1642,0.54,0.8,0.26,0.61,-2.01,-3.23,378,283,210,444,359
1643,0.53,0.81,0.27,0.61,-1.28,-2.62,365,278,202,446,360
1644,0.51,0.81,0.26,0.24,-3.17,-3.05,369,278,203,440,360
1645,0.52,0.8,0.26,-1.04,-3.6,-4.64,364,277,204,444,357
1646,0.52,0.81,0.27,0.18,-3.3,-2.81,369,282,206,442,362
1647,0.52,0.8,0.25,1.28,-4.46,-4.27,369,279,203,440,360
1648,0.52,0.81,0.26,0.12,-2.81,-1.89,366,280,203,442,361
1649,0.51,0.82,0.26,-1.83,-2.99,-2.81,368,281,204,443,360
1650,0.52,0.81,0.25,0.49,-3.05,-2.44,367,288,205,440,362
1651,0.53,0.83,0.29,-6.35,-2.87,2.01,368,279,204,440,360
1652,0.55,0.82,0.27,-2.38,-5.25,-1.83,367,282,202,445,360
1653,0.53,0.79,0.26,-1.28,-2.44,-3.97,368,278,207,435,360
1654,0.53,0.82,0.28,1.34,-1.53,2.38,368,279,207,443,361
1655,0.54,0.79,0.27,0.73,-3.66,-1.34,366,279,208,446,360
1656,0.53,0.8,0.28,2.01,-0.12,-4.03,371,278,219,442,359
1657,0.53,0.76,0.27,-3.78,-6.47,-3.85,368,281,207,441,359
1658,0.52,0.77,0.28,-1.28,-5.92,-4.21,367,278,206,440,358
1659,0.52,0.79,0.28,-1.65,-2.75,-2.69,370,278,203,439,361
1660,0.54,0.79,0.29,0.67,-3.36,-1.1,370,279,209,441,356
1661,0.55,0.8,0.29,0.61,-3.54,-2.2,370,279,203,441,360
1662,0.56,0.8,0.28,2.99,-3.48,-3.66,370,281,217,436,356
1663,0.53,0.8,0.28,2.2,-2.99,-4.09,368,277,204,443,359
1664,0.56,0.79,0.26,0.55,-4.58,-1.89,369,276,205,439,359
1665,0.55,0.78,0.29,-1.4,-3.48,0.79,370,279,204,441,358
1666,0.54,0.77,0.28,-3.97,-4.52,-3.05,368,279,206,445,360
1667,0.53,0.78,0.28,4.52,-0.85,-6.29,370,278,208,439,359
1668,0.54,0.8,0.29,-1.4,-2.62,-3.23,372,280,206,445,364
1669,0.55,0.8,0.28,1.89,-3.05,-3.85,367,279,202,440,360
1670,0.56,0.82,0.27,4.39,-1.22,-3.66,368,281,206,440,363
1671,0.55,0.81,0.28,1.77,-4.64,-4.58,368,282,201,440,354
1672,0.56,0.81,0.26,4.33,-3.42,-1.71,370,280,206,442,358
1673,0.55,0.81,0.27,1.89,-3.72,-6.23,369,280,203,444,361
1674,0.53,0.79,0.27,-2.01,-4.21,-2.5,369,279,207,441,361
1675,0.52,0.81,0.27,-3.17,-2.38,-2.2,367,280,203,441,362
1676,0.55,0.79,0.29,2.56,-2.5,-2.26,369,281,203,442,362
1677,0.54,0.8,0.29,1.16,-2.01,-3.23,369,278,206,441,360
1678,0.55,0.79,0.26,1.65,-3.78,-0.61,369,278,203,441,360
1679,0.53,0.79,0.27,1.04,0.31,-4.52,368,279,204,439,358
1680,0.54,0.81,0.26,1.53,-3.6,-0.18,371,282,207,442,358
1681,0.54,0.8,0.27,-0.85,-2.32,-1.28,370,280,207,442,362
1682,0.56,0.79,0.26,1.83,-5.19,-1.71,369,279,206,442,359
1683,0.55,0.8,0.26,0.98,-4.27,-2.5,371,279,218,442,362
1684,0.55,0.79,0.26,-0.61,-3.54,-3.05,371,282,206,436,356
1685,0.54,0.79,0.27,-3.54,-2.5,-0.73,368,278,204,441,359
1686,0.55,0.8,0.26,0.31,-3.85,-1.95,368,276,205,436,359
1687,0.54,0.8,0.27,-1.77,-1.65,-2.32,369,279,201,440,360
1688,0.53,0.8,0.27,1.46,-2.2,-2.93,372,280,204,436,360
1689,0.55,0.79,0.27,0.18,-1.4,-2.75,370,282,203,439,359
1690,0.55,0.8,0.27,-0.24,-2.32,-1.22,369,285,204,445,356
1691,0.55,0.78,0.28,2.2,-3.05,-2.75,368,281,208,445,361
1692,0.55,0.79,0.27,1.71,-3.3,-3.54,369,279,204,442,361
1693,0.54,0.8,0.27,1.4,-4.39,-5.31,368,281,204,442,360
1694,0.56,0.82,0.28,3.78,-2.26,-2.14,369,281,207,441,360
1695,0.55,0.8,0.26,0.24,-4.33,-3.6,369,278,204,440,360
1696,0.54,0.81,0.27,-2.14,-3.66,-6.71,367,285,204,442,361
1697,0.54,0.81,0.28,-2.01,-2.75,-0.31,370,280,201,436,356
1698,0.56,0.81,0.28,0.73,-4.76,-3.78,367,288,203,439,360
1699,0.55,0.8,0.29,-1.1,-1.28,-2.38,370,276,205,445,357
1700,0.54,0.8,0.28,3.05,-4.03,1.04,367,279,213,441,362
1701,0.56,0.78,0.27,-0.43,-3.36,-1.65,368,281,201,445,356
1702,0.55,0.78,0.28,0.43,-1.95,-4.09,371,284,209,443,356
1703,0.55,0.79,0.27,0.37,-2.75,-2.44,368,282,209,445,360
1704,0.55,0.79,0.29,1.04,-3.97,-2.75,372,275,204,442,358
1705,0.56,0.78,0.28,1.28,-4.15,-2.62,368,277,204,441,362
1706,0.55,0.79,0.29,0.18,-2.38,-2.56,368,281,209,444,361
1707,0.55,0.79,0.28,-0.31,-3.17,-4.58,370,282,207,437,358
1708,0.56,0.79,0.26,1.83,-3.3,-2.14,368,277,206,441,362
1709,0.55,0.79,0.28,0.12,-3.72,-2.38,366,282,203,442,362
1710,0.56,0.78,0.27,-1.77,-2.32,-2.99,367,282,207,439,360
1711,0.55,0.79,0.27,1.71,-2.93,-1.83,367,279,203,441,361
1712,0.55,0.78,0.27,-0.61,-2.5,-2.81,368,281,204,438,360
1713,0.55,0.78,0.27,1.16,-3.78,-3.3,375,279,205,444,357
1714,0.54,0.8,0.28,1.59,-3.3,-0.67,368,278,204,437,357
1715,0.55,0.79,0.27,1.53,-2.26,-2.14,368,280,203,442,361
1716,0.55,0.8,0.26,1.77,-2.26,-3.17,368,280,204,442,361
1717,0.56,0.8,0.26,-1.4,-1.71,-3.6,365,281,203,442,361
1718,0.56,0.8,0.26,-0.12,-3.42,-2.01,370,282,205,442,362
1719,0.56,0.81,0.27,1.22,-2.2,-4.03,369,280,207,441,361
1720,0.56,0.8,0.26,2.14,-3.42,-1.83,370,279,207,442,357
1721,0.55,0.8,0.25,-0.43,-3.23,-2.99,369,279,203,435,359
1722,0.56,0.78,0.26,-2.69,-3.66,-2.69,370,279,207,441,361
1723,0.55,0.79,0.26,0.61,-2.01,-1.77,371,275,203,444,360
1724,0.55,0.79,0.27,-0.06,-2.87,-3.54,365,279,204,444,364
1725,0.55,0.8,0.26,1.53,-2.87,-2.44,366,280,203,445,364
1726,0.55,0.8,0.27,0.24,-3.48,-2.81,368,280,211,442,359
1727,0.54,0.8,0.28,-0.18,-2.5,-1.71,368,280,207,443,362
1728,0.54,0.79,0.28,-0.49,-2.62,-1.65,367,281,207,440,361
1729,0.54,0.79,0.28,-2.26,-2.69,-1.83,371,279,202,444,362
1730,0.55,0.78,0.28,-0.73,-2.38,-2.08,368,280,206,442,361
1731,0.55,0.79,0.29,-0.79,-2.44,-3.3,365,282,206,442,362
1732,0.55,0.78,0.28,-0.37,-3.11,-2.93,369,280,207,442,363
1733,0.54,0.79,0.28,1.4,-3.17,-2.2,374,281,205,438,361
1734,0.54,0.79,0.29,-0.37,-1.65,-2.93,371,282,207,436,357
1735,0.55,0.79,0.28,1.16,-2.14,-2.75,369,280,207,440,363
1736,0.55,0.8,0.28,1.4,-3.48,-2.99,371,279,208,445,360
1737,0.54,0.79,0.28,-0.12,-2.93,-2.56,367,279,205,444,360
1738,0.55,0.79,0.28,0.98,-4.88,-1.28,370,280,208,441,362
1739,0.53,0.78,0.28,-0.06,-2.32,-2.62,369,282,205,440,362
1740,0.54,0.8,0.28,-0.73,-1.34,-2.44,371,279,207,445,363
1741,0.55,0.8,0.29,0.73,-3.11,-2.62,366,282,203,440,359
1742,0.54,0.79,0.28,-0.49,-2.01,-3.6,367,280,206,441,360
1743,0.54,0.8,0.28,-1.16,-2.44,-2.93,369,281,207,442,361
1744,0.54,0.8,0.29,0.67,-1.83,-1.53,369,280,205,446,362
1745,0.56,0.8,0.29,-0.92,-3.23,-1.65,365,278,203,440,362
1746,0.55,0.79,0.28,-0.24,-2.14,-2.93,371,279,205,443,361
1747,0.54,0.78,0.3,1.34,-3.48,-2.32,382,282,204,443,361
1748,0.55,0.79,0.29,1.22,-2.69,-2.62,366,285,206,442,361
1749,0.55,0.79,0.29,-0.24,-3.11,-2.2,368,281,204,442,363
1750,0.57,0.79,0.3,1.34,-1.83,-1.95,368,284,204,445,362
1751,0.56,0.79,0.3,0.37,-3.42,-2.93,372,279,206,438,363
1752,0.54,0.77,0.3,-2.32,-4.15,-2.99,373,280,206,440,362
1753,0.55,0.79,0.31,-0.24,-1.89,-1.53,369,283,203,440,361
1754,0.55,0.77,0.31,-0.67,-2.5,-0.73,370,283,208,442,361
1755,0.57,0.78,0.3,0.18,-2.93,-2.2,367,282,205,440,362
1756,0.55,0.77,0.32,-0.79,-3.11,-2.08,367,279,203,438,361
1757,0.58,0.79,0.3,0.73,-2.2,-3.23,366,281,205,441,361
1758,0.56,0.78,0.3,-3.36,-3.78,-3.72,370,281,208,441,360
1759,0.53,0.75,0.34,1.4,2.26,-12.88,369,282,205,441,362
1760,0.49,0.82,0.37,0.37,0.85,-6.1,371,286,207,444,364
1761,0.37,0.77,0.45,5.74,-3.42,4.09,369,279,206,445,359
1762,0.41,0.88,0.38,-0.85,0.06,-11.9,369,280,203,442,362
1763,0.41,0.8,0.38,-4.64,-2.81,-6.16,369,282,208,441,362
1764,0.42,0.79,0.41,1.28,-1.04,-2.08,370,281,206,443,365
1765,0.4,0.85,0.44,-0.43,-0.06,0.0,369,280,205,445,364
1766,0.36,0.78,0.43,-1.77,0.98,-3.11,372,280,209,445,363
1767,0.39,0.84,0.48,-1.89,-1.1,-11.41,368,280,208,436,363
1768,0.39,0.79,0.43,0.06,-4.76,-11.6,368,279,210,443,363
1769,0.38,0.82,0.47,0.49,-1.59,-3.05,366,279,208,437,363
1770,0.36,0.82,0.44,0.92,-4.15,-1.46,368,282,205,439,361
1771,0.4,0.8,0.41,0.98,-6.53,-2.5,375,292,207,440,361
1772,0.38,0.82,0.41,3.78,-1.83,-1.34,367,279,201,443,362
1773,0.41,0.81,0.41,3.54,-2.62,-2.5,368,281,202,442,363
1774,0.4,0.81,0.4,0.67,-3.05,-0.85,366,280,204,444,363
1775,0.37,0.82,0.4,4.58,-1.22,1.22,372,283,203,444,361
1776,0.41,0.84,0.39,0.31,-0.37,-0.98,367,283,204,444,364
1777,0.42,0.8,0.38,-0.06,-4.7,-2.01,369,282,206,441,363
1778,0.42,0.83,0.37,-2.32,-3.48,-2.01,367,281,202,442,362
1779,0.42,0.89,0.37,-5.25,0.49,0.85,369,282,206,438,360
1780,0.44,0.87,0.37,-1.28,-1.16,0.06,364,281,205,442,362
1781,0.44,0.84,0.39,-0.12,-2.32,-5.37,396,281,202,436,366
1782,0.42,0.83,0.38,-1.04,-2.14,0.92,369,282,204,444,375
1783,0.44,0.79,0.38,-0.61,-2.56,-2.01,366,294,207,441,365
1784,0.45,0.81,0.38,0.37,-3.97,-2.38,371,283,205,445,361
1785,0.45,0.81,0.39,-0.24,-1.59,-2.5,371,283,206,441,363
1786,0.44,0.8,0.38,-2.26,-3.6,-2.08,368,282,204,442,364
1787,0.45,0.81,0.38,-0.24,-2.99,-1.71,370,282,204,442,361
1788,0.45,0.81,0.37,-0.49,-3.11,-1.34,367,281,204,445,360
1789,0.43,0.81,0.39,-1.1,-3.78,-0.73,371,278,205,441,362
1790,0.48,0.8,0.39,-15.44,-4.15,-5.74,365,280,205,441,364
1791,0.44,0.82,0.39,1.83,-1.46,-1.53,369,282,203,441,360
1792,0.45,0.82,0.39,-3.11,-2.69,-3.91,369,282,203,437,366
1793,0.46,0.81,0.38,-1.89,-3.54,-1.1,368,282,205,440,360
1794,0.47,0.8,0.38,-0.31,-3.97,-2.56,366,280,205,440,363
1795,0.47,0.8,0.4,3.36,-1.28,-2.56,366,284,203,442,360
